label,text
neg,undercover brother doesn't go far enough . it's just a silly black genre spoof . 
neg,the film's implicit premise is that the faith of the tonga people is in every way inferior to that of john . 
neg,rates an 'e' for effort -- and a 'b' for boring . 
neg,you've already seen heartbreak if you've watched the far superior nurse betty or sunset boulevard . even the unwatchable soapdish is more original . 
neg,"plays like one of those conversations that comic book guy on "" the simpsons "" has . "
neg,"a journey that's too random and inconclusive to be compelling , but which hoffman's brilliance almost makes worth taking . "
neg,the movie bounces all over the map . 
neg,"but buying into sham truths and routine "" indie "" filmmaking , freundlich has made just another safe movie . it's not horrible , just horribly mediocre . "
neg,"not always too whimsical for its own good ( but enough to do harm ) , this strange hybrid of crime thriller , quirky character study , third-rate romance and female empowerment fantasy never really finds the tonal or thematic glue it needs . "
neg," "" juwanna mann ? "" no thanks . wewannour money back , actually . "
neg,it's a sometimes interesting remake that doesn't compare to the brilliant original . 
neg,you're too conscious of the effort it takes to be this spontaneous . 
neg, . . . salaciously simplistic . 
neg,"feel bad for king , who's honestly trying , and schwartzman , who's shot himself in the foot . "
neg,"some actors steal scenes . tom green just gives them a bad odor . this self-infatuated goofball is far from the only thing wrong with the clumsy comedy stealing harvard , but he's the most obvious one . "
neg,"sometimes , fond memories should stay in the past : a lesson this film teaches all too well . "
neg,the enormous comic potential of an oafish idiot impersonating an aristocrat remains sadly unrealized . 
neg,shallow . 
neg,begins as a promising meditation on one of america's most durable obsessions but winds up as a slender cinematic stunt . 
neg,a monster combat thriller as impersonal in its relentlessness as the videogame series that inspired it . 
neg,"proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism . . . and still be a letdown if its twists and turns hold no more surprise than yesterday's weather report . "
neg,"the reason we keep seeing the same movie with roughly the same people every year is because so many of us keep going and then , out of embarrassment or stupidity , not warning anyone . "
neg,there's not much going on in this movie unless you simply decide to buy into the notion that something inexplicably strange once happened in point pleasant . 
neg,"in the second half of the film , frei's control loosens in direct proportion to the amount of screen time he gives nachtwey for self-analysis . "
neg,"director barry skolnick and his screenwriters glibly tick off every point of "" the longest yard "" playbook like a checklist . "
neg,"the furious coherence that [deniro] brings to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the end , less like a movie than like the filmed reading of a script in need of polishing . "
neg,"oh , it's extreme , all right . extremely dumb . extremely confusing . extremely boring . "
neg,"we never really feel involved with the story , as all of its ideas remain just that : abstract ideas . "
neg,"for a shoot-'em-up , ballistic is oddly lifeless . "
neg,"one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon have been spliced in . "
neg,what happened with pluto nash ? how did it ever get made ? 
neg,we may never think of band camp as a geeky or nerdy thing again . 
neg,"opens as promising as any war/adventure film you'll ever see and dissolves into a routine courtroom drama , better suited for a movie titled "" glory : a soldier's story . "" "
neg,"the result is solemn and horrifying , yet strangely detached . "
neg,"these spiders can outrun a motorcycle and wrap a person in a sticky cocoon in seconds , but they fall short of being interesting or entertaining . "
neg,a less-than-thrilling thriller . 
neg,a long slog for anyone but the most committed pokemon fan . 
neg,"matthew mcconaughey tries , and fails , to control the screen with swaggering machismo and over-the-top lunacy . "
neg,"how on earth , or anywhere else , did director ron underwood manage to blow $100 million on this ? "
neg,"everyone connected to this movie seems to be part of an insider clique , which tends to breed formulaic films rather than fresh ones . "
neg,"with a story inspired by the tumultuous surroundings of los angeles , where feelings of marginalization loom for every dreamer with a burst bubble , the dogwalker has a few characters and ideas , but it never manages to put them on the same path . "
